Protein ID,Identified Length,Gene ID,Protein Name,Organism Name,Taxonomic ID,Molecular Function-GO Annot,Biological processes-GO Annot,Cellular Component-Go Annot
A0A090N0R4,161,,Ras-related protein Rab-10,Strongyloides ratti (Parasitic roundworm),34506,"GTPase activity, GTP binding",nan,nan
A0A0B2UW52,161,,Small monomeric GTPase,Toxocara canis (Canine roundworm),6265,"GTPase activity, GTP binding",Rab protein signal transduction,nan
A0A0B2VEK9,161,,Ras-related protein Rab-21,Toxocara canis (Canine roundworm),6265,"GTPase activity, GTP binding","protein transport, Rab protein signal transduction",Other locations
A0A0B2VJF0,161,,Ras-related protein Rab-26,Toxocara canis (Canine roundworm),6265,"GTPase activity, GTP binding",nan,nan
A0A0C2I723,161,,Ras-related protein Rab-1B,Thelohanellus kitauei (Myxosporean),669202,"GTPase activity, GTP binding",nan,nan
A0A0C2MLD1,161,,Ras-related protein Rab-11A,Thelohanellus kitauei (Myxosporean),669202,"GTPase activity, GTP binding",nan,nan
A0A0D1Y000,161,27322875,Ras-related protein Rab6,Exophiala mesophila (Black yeast),212818,"GTPase activity, GTP binding",nan,nan
A0A0D2WXW8,161,14894610,Ras-related protein Rab-21,Capsaspora owczarzaki (strain ATCC 30864),595528,"GTPase activity, GTP binding","protein transport, Rab protein signal transduction","Golgi apparatus, Other locations"
A0A0D2X562,161,14895542,Rab31 protein,Capsaspora owczarzaki (strain ATCC 30864),595528,"GTPase activity, GTP binding",nan,nan
A0A0G2L7I2,161,,Uncharacterized protein,Danio rerio (Zebrafish) (Brachydanio rerio),7955,"GTPase activity, GTP binding",nan,"Endosome, Golgi apparatus"
A0A0G4EAZ6,161,,Uncharacterized protein,Vitrella brassicaformis (strain CCMP3155),1169540,"GTPase activity, GTP binding",nan,nan
A0A0G4ERR9,161,,Uncharacterized protein,Vitrella brassicaformis (strain CCMP3155),1169540,"GTPase activity, GTP binding",nan,nan
A0A0G4EUD2,161,,Uncharacterized protein,Vitrella brassicaformis (strain CCMP3155),1169540,"GTPase activity, GTP binding",nan,nan
A0A0G4EYA7,161,,Uncharacterized protein,Vitrella brassicaformis (strain CCMP3155),1169540,"GTPase activity, GTP binding",nan,nan
A0A0G4G2K5,161,,Uncharacterized protein,Vitrella brassicaformis (strain CCMP3155),1169540,"GTPase activity, GTP binding",nan,nan
A0A0G4IMD4,161,,Uncharacterized protein,Plasmodiophora brassicae (Clubroot disease),37360,"GTPase activity, GTP binding",nan,nan
A0A0G4IWQ5,161,,Uncharacterized protein,Plasmodiophora brassicae (Clubroot disease),37360,"GTPase activity, GTP binding",nan,Mitochondrion
A0A0H2SBZ9,161,,Ras-domain-containing protein,Schizopora paradoxa,27342,"GTPase activity, GTP binding","cellular protein-containing complex localization, Golgi to endosome transport, protein localization to phagophore assembly site, retrograde transport, endosome to Golgi, retrograde transport, vesicle recycling within Golgi, retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","Cytosol, Golgi apparatus"
A0A0K0JNU4,161,6104197,BMA-RAB-35,Brugia malayi (Filarial nematode worm),6279,"ankyrin repeat binding, GTPase activating protein binding, GTPase activity, GTP binding",endocytic recycling,"Endosome, Plasma Membrane"
A0A0L0DDC5,161,25565542,Ras-like protein Rab-5C,Thecamonas trahens ATCC 50062,461836,"GTPase activity, GTP binding",nan,nan
A0A0L8G798,161,106878757,Uncharacterized protein,Octopus bimaculoides (California two-spotted octopus),37653,"GTPase activity, GTP binding",nan,nan
A0A0L8HLD6,161,,Uncharacterized protein,Octopus bimaculoides (California two-spotted octopus),37653,"GTPase activity, GTP binding",nan,nan
A0A0M0JD27,161,,Ras-related protein Rab-21,Chrysochromulina tobinii,1460289,"GTPase activity, GTP binding","protein transport, Rab protein signal transduction",Other locations
A0A0M0K237,161,,Ras-related protein orab-1,Chrysochromulina tobinii,1460289,"GTPase activity, GTP binding",nan,nan
A0A0M0LQE4,161,,Gtp-binding protein rab11,Chrysochromulina tobinii,1460289,"GTPase activity, GTP binding",nan,nan
A0A0N4V6S9,161,,SOCS box domain-containing protein,Enterobius vermicularis (Human pinworm),51028,"GTPase activity, GTP binding",intracellular signal transduction,nan
A0A0N4XGW3,161,,Ras-related protein Rab-21,Nippostrongylus brasiliensis (Rat hookworm),27835,"GTPase activity, GTP binding","protein transport, Rab protein signal transduction","Golgi apparatus, Other locations"
A0A0P0YPT5,161,,RAB GTPase,Marchantia polymorpha (Liverwort) (Marchantia aquatica),3197,"GTPase activity, GTP binding",nan,nan
A0A0R4J4F2,161,100810011,Uncharacterized protein,Glycine max (Soybean) (Glycine hispida),3847,"GTPase activity, GTP binding",nan,nan
A0A0S4JBJ9,161,,"Rab GTP-binding protein, putative",Bodo saltans (Flagellated protozoan),75058,"GTPase activity, GTP binding",nan,nan
A0A0S4JDW3,161,,"Rab GTP-binding protein, putative",Bodo saltans (Flagellated protozoan),75058,"GTPase activity, GTP binding",nan,nan
A0A0S4JF89,161,,"Ras-related GTP-binding protein, putative",Bodo saltans (Flagellated protozoan),75058,"GTPase activity, GTP binding",nan,nan
A0A0S4JRU1,161,,Uncharacterized protein,Bodo saltans (Flagellated protozoan),75058,"GTPase activity, GTP binding",nan,nan
A0A0S4JVK4,161,,"Ras-related GTP-binding protein, putative",Bodo saltans (Flagellated protozoan),75058,"GTPase activity, GTP binding",nan,nan
A0A0S6X6Z7,161,,Uncharacterized protein,fungal sp. No.11243,1603295,"GTPase activity, GTP binding",nan,nan
A0A0T6AVD0,161,,ADP ribosylation factor,Oryctes borbonicus,1629725,"GTPase activity, GTP binding",nan,nan
A0A0T6B1N8,161,,ADP ribosylation factor,Oryctes borbonicus,1629725,"GTPase activity, GTP binding",nan,nan
A0A0V0QIU3,161,,p-loop containing nucleoside triphosphate hydrolase,Pseudocohnilembus persalinus (Ciliate),266149,"GTPase activity, GTP binding",nan,nan
A0A0V0QP25,161,,p-loop containing nucleoside triphosphate hydrolase,Pseudocohnilembus persalinus (Ciliate),266149,"GTPase activity, GTP binding",nan,nan
A0A0V0QXC1,161,,p-loop containing nucleoside triphosphate hydrolase,Pseudocohnilembus persalinus (Ciliate),266149,"GTPase activity, GTP binding",nan,nan
A0A0V0QZ33,161,,p-loop containing nucleoside triphosphate hydrolase,Pseudocohnilembus persalinus (Ciliate),266149,"GTPase activity, GTP binding",nan,nan
A0A0V0R8G4,161,,p-loop containing nucleoside triphosphate hydrolase,Pseudocohnilembus persalinus (Ciliate),266149,"GTPase activity, GTP binding",nan,nan
A0A0V0XP54,161,,Ras and EF-hand domain-containing-like protein,Trichinella pseudospiralis (Parasitic roundworm),6337,"calcium ion binding, GTPase activity, GTP binding",nan,nan
A0A0V0XWH5,161,,Ras-related protein Rab-43,Trichinella pseudospiralis (Parasitic roundworm),6337,"GTPase activity, GTP binding",nan,nan
A0A0V1HRJ1,161,,Ras-related protein Rab-18-B,Trichinella pseudospiralis (Parasitic roundworm),6337,"GTPase activity, GTP binding",nan,nan
A0A0V1K6I6,161,,Ras-related protein Rab-5B,Trichinella pseudospiralis (Parasitic roundworm),6337,"GTPase activity, GTP binding",nan,nan
A0A131ZUA0,161,,Ras-related protein Rab-5C-like protein,Sarcoptes scabiei (Itch mite) (Acarus scabiei),52283,"GTPase activity, GTP binding",nan,nan
A0A131ZVZ2,161,,Ras-related protein Rab-14,Sarcoptes scabiei (Itch mite) (Acarus scabiei),52283,"GTPase activity, GTP binding","defense response to bacterium, endocytic recycling, Golgi to endosome transport, phagosome maturation","Cytosol, Endosome, Golgi apparatus, Other locations"
A0A158NN35,161,105622119,Ras-related protein Rab-3,Atta cephalotes (Leafcutter ant),12957,"GTPase activity, GTP binding",intracellular protein transport,Plasma Membrane
A0A158PLR8,161,,Uncharacterized protein,Angiostrongylus costaricensis (Nematode worm),334426,"GTPase activity, GTP binding",nan,nan
A0A158QKN1,161,,Uncharacterized protein,Haemonchus placei (Barber's pole worm),6290,"GTPase activity, GTP binding",nan,nan
A0A177ASD5,161,,Ras-related protein Rab-27B,Intoshia linei,1819745,"GTPase activity, GTP binding",nan,nan
A0A177ASV8,161,,Ras-related protein Rab-21,Intoshia linei,1819745,"GTPase activity, GTP binding",nan,nan
A0A177BAU5,161,,Ras-related protein Rab11A,Intoshia linei,1819745,"GTPase activity, GTP binding",nan,nan
A0A178U939,161,836623,RABH1a,Arabidopsis thaliana (Mouse-ear cress),3702,"GTPase activity, GTP binding",nan,nan
A0A178U9U7,161,834549,RHA1,Arabidopsis thaliana (Mouse-ear cress),3702,"GTPase activity, GTP binding",nan,nan
A0A178V1R4,161,830148,RABH1c,Arabidopsis thaliana (Mouse-ear cress),3702,"GTPase activity, GTP binding",nan,nan
A0A178WEX4,161,838399,RABA6b,Arabidopsis thaliana (Mouse-ear cress),3702,"GTPase activity, GTP binding",nan,nan
A0A183IKK9,161,,Uncharacterized protein,Soboliphyme baturini,241478,"GTPase activity, GTP binding",nan,nan
A0A183TBF6,161,,Uncharacterized protein,Schistocephalus solidus (Tapeworm),70667,"GTPase activity, GTP binding",nan,nan
A0A193LJ40,161,,Uncharacterized protein,Woeseia oceani,1548547,"GTPase activity, GTP binding",nan,nan
A0A1D1UP64,161,,Uncharacterized protein,Ramazzottius varieornatus (Water bear) (Tardigrade),947166,"GTPase activity, GTP binding",nan,nan
A0A1D1V3P7,161,,Uncharacterized protein,Ramazzottius varieornatus (Water bear) (Tardigrade),947166,"GTPase activity, GTP binding",nan,nan
A0A1D1VWG0,161,,Uncharacterized protein,Ramazzottius varieornatus (Water bear) (Tardigrade),947166,"GTPase activity, GTP binding",nan,nan
A0A1D2MB91,161,,GTP-binding protein YPTM1,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding, metal ion binding",nan,nan
A0A1D2MDU6,161,,Ras-related protein Rab-35,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding",nan,nan
A0A1D2MPG0,161,,Ras-related protein Rab-40C,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding",intracellular signal transduction,nan
A0A1D2MYC0,161,,Ras-related protein Rab-23,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding",nan,nan
A0A1D2N312,161,,Ras-related protein Rab-5B,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding",nan,nan
A0A1D2NA08,161,,Ras-related protein Rab-21,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding","protein transport, Rab protein signal transduction","Golgi apparatus, Other locations"
A0A1D2NCH4,161,,Ras-like GTP-binding protein YPT1,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding, metal ion binding",nan,nan
A0A1D2NDN0,161,,Ras-related protein Rab-9A,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding",nan,nan
A0A1D2VM99,161,30964972,Ras-domain-containing protein,Ascoidea rubescens DSM 1968,1344418,"GTPase activity, GTP binding",nan,nan
A0A1D2VNR0,161,30965806,Ras-domain-containing protein,Ascoidea rubescens DSM 1968,1344418,"GTPase activity, GTP binding","cellular protein-containing complex localization, cytoplasm to vacuole transport by the Cvt pathway, Golgi to endosome transport, protein localization to phagophore assembly site, retrograde transport, endosome to Golgi, retrograde transport, vesicle recycling within Golgi, retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","Cytosol, Golgi apparatus"
A0A1D5P8P1,161,,Ras-related protein Rab-3,Gallus gallus (Chicken),9031,"GTPase activity, GTP binding, GTP-dependent protein binding, myosin V binding","acrosomal vesicle exocytosis, axonogenesis, evoked neurotransmitter secretion, intracellular protein transport, lung development, lysosome localization, maintenance of presynaptic active zone structure, mitochondrion organization, neuromuscular synaptic transmission, plasma membrane repair, positive regulation of regulated secretory pathway, post-embryonic development, protein localization to plasma membrane, protein secretion, regulation of exocytosis, regulation of plasma membrane repair, regulation of short-term neuronal synaptic plasticity, regulation of synaptic vesicle fusion to presynaptic active zone membrane, respiratory system process, response to electrical stimulus, sensory perception of touch, synaptic vesicle clustering, synaptic vesicle exocytosis, synaptic vesicle maturation, synaptic vesicle transport, vesicle docking involved in exocytosis","Endosome, Plasma Membrane, Other locations"
A0A1E3PED3,161,,Ras-domain-containing protein,Nadsonia fulvescens var. elongata DSM 6958,857566,"GTPase activity, GTP binding",nan,nan
A0A1I8GTC3,161,,Uncharacterized protein,Macrostomum lignano,282301,"GTPase activity, GTP binding",nan,nan
A0A1I8HTZ8,161,,Uncharacterized protein,Macrostomum lignano,282301,"GTPase activity, GTP binding",nan,nan
A0A1I8I446,161,,Uncharacterized protein,Macrostomum lignano,282301,"GTPase activity, GTP binding",nan,nan
A0A1J1I896,161,,"CLUMA_CG010006, isoform A",Clunio marinus,568069,"GTPase activity, GTP binding",nan,nan
A0A1J1IGN5,161,,"CLUMA_CG011569, isoform A",Clunio marinus,568069,"GTPase activity, GTP binding",nan,nan
A0A1J1ISS1,161,,"CLUMA_CG015767, isoform A",Clunio marinus,568069,"GTPase activity, GTP binding",nan,nan
A0A1J4IZS9,161,,Small GTP-binding protein,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4J649,161,,Ras-related protein Rab-4B,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4J6M1,161,,Ras-related protein Rab-6B,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4J8A1,161,,Ras-related protein Rab-6.1,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4J8P9,161,,Ras-related protein Rab-19,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JET9,161,,Ras-related protein Rab-2A,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JFM1,161,,GTP-binding protein YPT31/YPT8,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JGH2,161,,Ras-related protein Rab-4B,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JGH8,161,,GTP-binding protein YPTC4,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JH97,161,,Ras-related protein Rab-21,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JJD2,161,,Small GTP-binding protein,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JK02,161,,Ras-related protein Rab-6B,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JK85,161,,Ras-related protein Rab7,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JLI1,161,,Small GTP-binding protein,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JPB0,161,,Ras-related protein RABA1c,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JPT1,161,,Ras family protein,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JRX4,161,,Ras-related protein Rab-5A,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JSH7,161,,Small GTP-binding protein,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JVE2,161,,Ras family protein,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JW69,161,,Ras-related protein Rab-4B,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JW85,161,,Vacuolar protein sorting-associated protein 21,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JWK2,161,,Small GTP-binding protein,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JWN5,161,,Small GTP-binding protein,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4JWS7,161,,Small GTP-binding protein,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
